wiki_db,week,anonymous_N_reverted,anonymous_geom_mean_ttr,newcomer_N_reverted,newcomer_geom_mean_ttr,established_N_reverted,established_geom_mean_ttr,anonymous_N_edits,newcomer_N_edits,established_N_edits
sqwiki,2008-11-17T00:00:00.000Z,64,1.9917222118563762,0,"",89,6.732354130103029,225,49,836
svwiki,2009-12-21T00:00:00.000Z,523,0.38679141085453683,59,0.22191747355549693,504,7.4124244913221515,3307,560,14742
testwiki,2009-11-02T00:00:00.000Z,7,2.332059571629936,2,3.487389638755071,1,8.555430729103184,27,10,24
testwiki,2016-12-05T00:00:00.000Z,1,6.5270364405613615,2,2.442254187429527,2,6.191080613523035,16,7,13
trwiki,2016-06-06T00:00:00.000Z,1274,3.08237619709127,188,4.6767047272087785,584,4.946086327678824,3072,763,13344
trwiki,2017-04-17T00:00:00.000Z,1407,3.7549467073989913,363,3.465687852015783,634,5.429184951171858,2966,827,25525
wikidatawiki,2007-07-23T00:00:00.000Z,0,"",0,"",0,"",0,0,0
wikidatawiki,2011-12-26T00:00:00.000Z,0,"",0,"",0,"",0,0,0
wikidatawiki,2012-09-03T00:00:00.000Z,0,"",0,"",0,"",0,4,0
arwiki,2010-04-26T00:00:00.000Z,935,4.38701988439536,65,4.841447834155487,393,5.588039570210713,3954,587,8860
arwiki,2013-01-07T00:00:00.000Z,718,3.7877433276095958,55,5.37570963069908,573,7.133359486780682,2479,732,12824
enwiki,2011-01-10T00:00:00.000Z,88298,1.5266508397681742,7632,1.0621937101159904,41290,7.385946464409493,265690,26835,514141
enwiki,2017-06-12T00:00:00.000Z,47598,1.3014602489231224,6678,-0.2074303471309127,25828,5.31606715842014,175729,20209,598762
eswiki,2011-01-24T00:00:00.000Z,14497,0.7813680886315655,727,1.7032145942088934,3132,5.470841128423363,48359,3076,75579
eswiki,2014-11-03T00:00:00.000Z,13528,0.5023618357599727,1582,1.1488903297127855,2098,4.086988689861507,37845,4364,59602
fawiki,2008-05-12T00:00:00.000Z,341,1.3969266730209033,39,3.9939017306868867,327,5.289065670409051,829,211,4725
fawiki,2015-03-09T00:00:00.000Z,496,1.7830939747672097,205,2.3679558832185714,555,4.274765949129381,1203,692,8563
fiwiki,2012-07-09T00:00:00.000Z,344,1.5464627849943355,15,-0.5480640668048735,278,6.057229676868289,3020,192,9001
itwiki,2011-11-28T00:00:00.000Z,6018,2.0433397147588517,182,2.417225375275074,2720,7.394891898419539,31036,1103,57585
lvwiki,2010-11-01T00:00:00.000Z,46,-0.44927473088047715,4,-1.4460012845802115,51,5.982067923952481,205,20,1712
lvwiki,2014-11-03T00:00:00.000Z,79,-0.9018876153950939,11,-0.0019967031399900997,33,1.4945611582627223,247,62,1481
nlwiki,2018-06-18T00:00:00.000Z,1926,-0.07371023699931244,137,0.3349131160146577,662,6.7908748532413465,5188,482,21294
rowiki,2017-05-01T00:00:00.000Z,217,1.0473789255488155,37,0.7267804075547403,48,3.960117245928064,851,168,3570
test2wiki,2008-06-02T00:00:00.000Z,10,4.222588347333795,1,-6.214608098422191,0,"",21,6,0
trwiki,2016-02-22T00:00:00.000Z,1636,2.474009723884019,279,3.8064138171398447,675,5.1786210828200945,3394,885,18888
zhwiki,2017-10-30T00:00:00.000Z,1597,3.622746888548446,163,2.969165090524496,1004,5.403191707422586,18573,1039,42536
bswiki,2008-12-29T00:00:00.000Z,48,0.1741960808184241,8,-0.24039630486532573,28,5.52429085969618,125,27,672
bswiki,2016-01-04T00:00:00.000Z,58,-0.7191047060428221,3,-1.6728305582646834,14,0.6664775203239396,103,25,1701
cawiki,2018-02-12T00:00:00.000Z,648,0.7819617485631685,54,1.2726637239444099,125,2.2579263656148276,1683,234,14696
enwiki,2018-12-24T00:00:00.000Z,40938,1.029924407055068,5714,0.08985082828576976,17305,3.8789059138634645,152783,13574,475767
eswiki,2019-03-11T00:00:00.000Z,18552,-2.3267023047328594,1448,-0.9247220679724737,1701,3.26835187980017,38386,3464,65643
eswikiquote,2009-02-16T00:00:00.000Z,24,2.401394867397888,1,2.8716418883229404,1,2.8591677140977647,228,38,120
eswikiquote,2009-10-26T00:00:00.000Z,32,4.034653755665911,0,"",2,7.630696550879531,252,17,177
euwiki,2011-10-17T00:00:00.000Z,43,0.19999788394474236,1,6.756021509406163,49,7.26316151043366,161,19,1881
euwiki,2015-07-27T00:00:00.000Z,15,2.8563729068051233,0,"",2,9.807608150137833,84,9,829
fiwiki,2018-02-05T00:00:00.000Z,490,-0.09490236967100579,86,0.3199475519732118,86,3.1934948404117827,1922,309,8461
fiwiki,2018-02-26T00:00:00.000Z,404,-0.3299892965911994,77,0.0862799015086569,83,1.8973055348784316,1958,287,9931
huwiki,2016-07-11T00:00:00.000Z,194,1.8968839846130552,22,1.838549876508714,132,3.8802864243369135,1019,206,13400
itwiki,2015-09-21T00:00:00.000Z,5678,2.9635280961054744,297,2.6416855012316565,2208,7.642765215205367,26067,975,50712
kowiki,2012-08-06T00:00:00.000Z,627,4.18513301613413,45,2.7911416023783193,671,5.581853565028856,5018,335,13920
nlwiki,2014-08-11T00:00:00.000Z,1206,3.2836072883063423,207,1.699708978090266,955,7.282114440302364,5456,880,23184
plwiki,2018-01-29T00:00:00.000Z,1586,1.0663235334182313,88,1.753860857734611,730,5.333672578666675,5483,456,32088
rowiki,2010-07-19T00:00:00.000Z,57,2.6191959961163715,41,2.505041422011438,227,5.880466895720124,654,236,7483
ruwiki,2007-09-17T00:00:00.000Z,1090,2.9837857579485507,89,3.57465310273371,1003,5.0514942196849715,8850,748,34883
ruwiki,2011-12-26T00:00:00.000Z,5183,2.0414529143689975,195,2.0796607547911212,1968,4.879895748493959,26725,1469,74981
ruwiki,2014-09-01T00:00:00.000Z,3780,2.548095207543425,321,2.7201187646941074,1421,5.351102081417604,19521,1360,60243
ruwiki,2015-03-02T00:00:00.000Z,4879,2.2373735705184283,598,1.7116225913722205,2130,5.077108758113057,22763,2510,80613
simplewiki,2014-01-27T00:00:00.000Z,813,-0.5255921422921622,33,-0.6960399781097201,49,6.567211418562427,1663,127,4227
sqwiki,2017-09-04T00:00:00.000Z,33,3.44451439829769,4,5.3232453197606615,4,6.272233218096844,180,46,697
svwiki,2011-06-20T00:00:00.000Z,705,0.3597333135249372,85,-0.5425833166426253,426,7.229253706049594,4678,506,16861
svwiki,2016-08-15T00:00:00.000Z,520,-0.5410384542032203,75,-0.4457554424136232,163,4.137816684644869,3235,308,15624
svwiki,2017-08-28T00:00:00.000Z,952,-2.256188367506458,120,-2.7415038696875604,107,2.8300544004224104,2859,339,14165
test2wiki,2010-12-13T00:00:00.000Z,1,9.80211518474503,0,"",0,"",11,0,2
test2wiki,2017-04-10T00:00:00.000Z,0,"",0,"",0,"",4,4,1
wikidatawiki,2019-02-04T00:00:00.000Z,2674,2.1683110931686245,151,3.0644882960946784,8844,4.2330671009459495,21169,2105,2751998
zhwiki,2011-10-17T00:00:00.000Z,1108,4.9298770470819635,132,3.707675306577881,1151,6.578061151636796,9465,1033,27089
bswiki,2014-06-09T00:00:00.000Z,17,-0.6973333629757296,1,1.8468787684491346,8,3.106593283713498,66,9,1045
cswiki,2011-02-14T00:00:00.000Z,659,-0.22250566294339832,38,1.723804998464975,389,6.246078899057609,3076,397,10388
enwiki,2014-12-15T00:00:00.000Z,41120,1.7358965079667525,8678,-0.01890049149650922,26230,5.854742336505297,155733,23170,428514
eswiki,2007-11-26T00:00:00.000Z,15432,1.8879346762032416,609,3.3855442834040335,5147,7.089534466261521,42646,2946,62303
eswiki,2014-10-13T00:00:00.000Z,13353,0.30112586721387313,1572,0.7254792427070305,2117,3.944936395329064,36994,4546,56839
eswikibooks,2016-01-18T00:00:00.000Z,46,0.33153190883268174,0,"",0,"",73,10,225
eswikiquote,2010-11-22T00:00:00.000Z,19,4.5297272226818865,0,"",3,11.68691619417397,257,11,109
eswikiquote,2016-03-07T00:00:00.000Z,30,4.079483396012915,1,9.829794940262392,0,"",112,18,69
etwiki,2012-11-12T00:00:00.000Z,66,0.6320742079640891,3,2.8982294822839534,130,6.741870879854754,842,67,2423
euwiki,2015-01-05T00:00:00.000Z,21,0.2667301525485426,1,3.3916183152151613,5,4.1871720964519294,133,13,2119
euwiki,2018-05-14T00:00:00.000Z,46,0.4786631398390063,11,0.6147827828201927,17,-0.30327881226616205,177,70,9059
fawiki,2011-05-09T00:00:00.000Z,328,1.8390351425835882,94,1.8564234412201182,597,6.271377434484345,1084,321,6951
fiwiki,2017-03-27T00:00:00.000Z,612,-0.15609748543060797,81,-0.9558155322024204,130,2.6301257356631984,2255,272,8614
frwiki,2018-08-20T00:00:00.000Z,3755,0.800826097105227,561,0.7251033444286391,1803,3.711886015351155,21413,2433,110435
huwiki,2012-12-24T00:00:00.000Z,190,0.8819662025996012,24,1.980668277565436,644,7.508640655498742,1225,234,13101
kowiki,2007-12-24T00:00:00.000Z,78,4.047004009801058,7,4.146460170035533,286,9.101743387281344,1246,170,7807
ptwiki,2010-09-06T00:00:00.000Z,5325,0.2852842912656471,340,0.20346793511184838,1524,4.671309834250206,18476,1280,30180
ptwiki,2014-09-01T00:00:00.000Z,5373,0.38500868665732296,556,0.8731723223302251,1038,3.952820801050527,15019,1850,21002
ruwiki,2009-05-11T00:00:00.000Z,4906,1.8232455458353385,205,1.69805423068481,1617,4.466598310876166,26117,1811,58685
sqwiki,2017-01-16T00:00:00.000Z,77,8.091966538214292,5,9.77402535793141,5,6.454120516975077,257,22,255
srwiki,2009-03-30T00:00:00.000Z,251,0.4673584567192519,20,0.3761446816662576,207,3.1010683753796795,850,98,4937
srwiki,2017-11-13T00:00:00.000Z,337,1.039262532887228,33,1.5522915448786208,81,2.3196446258119425,1382,145,6228
svwiki,2012-11-12T00:00:00.000Z,1200,-1.6092893791005387,156,-1.8619143410931225,430,6.27501230998067,5161,689,15521
test2wiki,2014-01-13T00:00:00.000Z,9,-3.3825267540233304,0,"",1,7.7440495354473615,36,3,603
testwiki,2013-04-01T00:00:00.000Z,0,"",2,8.638007499325965,2,10.326196439979494,3,4,86
testwiki,2016-01-11T00:00:00.000Z,0,"",0,"",1,5.176996831311481,157,6,22
testwiki,2018-01-29T00:00:00.000Z,0,"",2,8.775719948188467,0,"",21,7,17
trwiki,2012-01-02T00:00:00.000Z,1695,0.7628249568814959,110,2.0435875402771693,907,3.561991177294801,4537,385,10286
trwiki,2012-12-10T00:00:00.000Z,2841,1.1931995895925973,92,1.9595328576559077,591,4.501466165891358,6152,486,9842
wikidatawiki,2008-03-03T00:00:00.000Z,0,"",0,"",0,"",0,0,0
zhwiki,2012-01-16T00:00:00.000Z,1038,4.462953427831887,119,4.7400157153287985,1365,6.530741147865992,10458,1018,29979
zhwiki,2012-11-26T00:00:00.000Z,965,4.371465326522825,145,3.20963592372991,1417,6.435555364517057,10711,1293,33471
bswiki,2014-02-03T00:00:00.000Z,67,-0.24796149509686607,5,-0.4637835046273035,23,3.2310045487050383,140,14,25913
bswiki,2017-02-06T00:00:00.000Z,47,0.11998901669417736,2,-1.078066269640501,6,4.031915537771652,93,16,1102
cawiki,2018-04-09T00:00:00.000Z,709,0.3051472530334636,38,-0.06065177983051156,57,2.0259490044366664,1486,154,12115
eswikiquote,2008-08-04T00:00:00.000Z,19,8.378433914886102,2,4.352506082261133,0,"",211,28,343
eswikiquote,2014-03-31T00:00:00.000Z,19,1.7611839054359164,9,3.9503581133870878,19,3.752563071862721,103,17,624
fawiki,2009-01-05T00:00:00.000Z,414,1.4330846336511984,56,1.1218565033374852,430,4.393442527357491,1089,411,6491
fiwiki,2013-10-28T00:00:00.000Z,487,0.08521287821073312,52,-0.08648660431735347,82,5.09783221509782,2252,224,10124
huwiki,2016-03-21T00:00:00.000Z,317,1.6408942041995132,23,1.3981311897116766,76,4.598321179386537,1555,170,12937
lvwiki,2012-02-20T00:00:00.000Z,91,-0.5323902489489968,3,-1.5734623723030978,36,6.440563468824773,245,13,1623
lvwiki,2014-03-10T00:00:00.000Z,58,-0.8264285109384603,14,-0.3346215608963798,35,1.8851316753492857,151,44,1792
mediawikiwiki,2019-06-10T00:00:00.000Z,66,0.3913343763257382,3,-1.0426164204022343,26,4.240101347053474,436,75,2186
ruwiki,2015-07-27T00:00:00.000Z,4946,2.7065134089550247,268,1.2898792595706572,1633,5.270138193365602,26232,1587,72949
srwiki,2013-02-18T00:00:00.000Z,520,0.1879809666589432,8,2.422479803139285,190,5.032473380452703,1390,109,8185
srwiki,2017-01-30T00:00:00.000Z,201,1.8839372378289378,30,2.386007712720254,89,3.192173023176348,1814,144,5116
svwiki,2007-05-14T00:00:00.000Z,1631,-0.048809793145613935,149,-0.6072263641559331,565,6.775415836367854,7849,656,19870
svwiki,2008-09-01T00:00:00.000Z,1302,-1.2292419401506487,184,-1.1257731856836783,616,6.785233110838752,5892,798,22527
test2wiki,2007-08-06T00:00:00.000Z,12,2.3795981792789447,0,"",0,"",29,0,0
test2wiki,2018-01-08T00:00:00.000Z,1,-3.079113882493042,0,"",1,-3.6888794541139363,7,1,3
trwiki,2008-05-12T00:00:00.000Z,4144,3.775820819394568,149,3.0072247349038834,1260,7.228678951267706,11622,560,11420
wikidatawiki,2012-09-24T00:00:00.000Z,0,"",0,"",0,"",0,0,2
wikidatawiki,2013-12-02T00:00:00.000Z,687,2.252262233070801,53,4.610546060611037,860,4.7264632102435415,7835,819,398572
zhwiki,2009-07-20T00:00:00.000Z,693,4.516153512964171,166,3.9521463764008127,929,5.204323397519418,8039,1148,29061
arwiki,2019-02-18T00:00:00.000Z,2463,3.4197382074476614,371,4.596354714976475,1120,5.948490175319763,3390,773,12906
cawiki,2017-12-18T00:00:00.000Z,364,0.5297468124845317,65,-0.1700819723463373,131,1.9589250777025682,1023,224,20488
enwiki,2009-08-24T00:00:00.000Z,81713,2.822802491588933,7225,2.1002031192568293,50041,7.675409412577235,267547,28783,538356
eswiki,2009-10-19T00:00:00.000Z,18861,-0.3977426432504122,856,0.7954678137345499,4197,5.69782136708905,50346,3715,64069
eswikiquote,2007-01-15T00:00:00.000Z,5,3.432054132344585,0,"",1,3.7789029567615247,104,11,121
etwiki,2012-09-24T00:00:00.000Z,79,0.8553658036132535,2,1.8546277599520038,174,6.543514585485953,566,31,3301
fiwiki,2007-04-16T00:00:00.000Z,1857,-0.46883386013095885,140,-0.7962891609921396,553,5.562960859513166,7385,679,18437
fiwiki,2014-04-28T00:00:00.000Z,433,0.4943019068592062,63,0.2459422657383654,102,4.001977409130303,2026,260,8800
frwiki,2009-06-29T00:00:00.000Z,4597,1.754965641936073,366,1.4426825375149053,4338,7.088313512591465,28493,2203,87328
huwiki,2017-01-09T00:00:00.000Z,502,-0.031900726141407765,42,0.3178422021530868,114,3.111487011905494,1480,193,12869
kowiki,2010-08-09T00:00:00.000Z,674,2.752225543715076,89,1.290481374092,637,6.888189234246487,5768,424,15496
lvwiki,2012-07-09T00:00:00.000Z,17,-1.0874404193210285,10,0.9766949919200899,49,5.302595804946952,143,33,1550
nlwiki,2012-05-28T00:00:00.000Z,2822,-0.024338937523212766,158,0.3477424654281546,1603,7.955563326691093,8683,737,32638
plwiki,2007-10-29T00:00:00.000Z,3140,0.5431261853965601,145,1.1287756452165434,1080,4.868776363190312,16331,1042,38899
ptwiki,2015-09-28T00:00:00.000Z,6170,1.078714372916604,373,1.2986548475021626,1096,4.514618765843146,17179,1350,23138
ptwiki,2017-01-16T00:00:00.000Z,4068,0.8154195002890264,345,1.4772170236432605,1075,4.791692259284284,15170,1303,28878
rowiki,2019-03-11T00:00:00.000Z,378,0.24480031559010604,46,1.1091485751127164,84,3.2905020257003947,989,152,4786
ruwiki,2010-06-14T00:00:00.000Z,5359,2.249201414931241,261,2.4716222714248124,1832,4.163583967102364,29189,1989,79793
ruwiki,2011-07-04T00:00:00.000Z,4773,2.3109007327247078,206,2.3479647563561477,2033,5.22447628155113,27984,1787,72068
sqwiki,2008-03-03T00:00:00.000Z,82,2.806931163765438,13,2.362623336588972,44,6.729376543014064,278,27,1029
testwiki,2013-05-20T00:00:00.000Z,0,"",0,"",1,11.422391677023239,9,9,44
testwiki,2014-10-27T00:00:00.000Z,4,-0.5367577430969539,0,"",0,"",181,9,36
testwiki,2016-05-30T00:00:00.000Z,2,-0.8008266456874835,1,7.099713586114894,0,"",69,75,65
trwiki,2007-04-02T00:00:00.000Z,2093,2.412880703344644,95,3.353930774303539,805,7.771830266200595,5777,463,17054
trwiki,2007-05-28T00:00:00.000Z,2439,2.8910614849927803,118,5.462203896887999,928,7.871959359447016,6846,541,10460
trwiki,2008-03-10T00:00:00.000Z,4310,2.8271383816959847,175,3.9024562728342427,1212,7.135874008580429,11259,526,12262
wikidatawiki,2010-07-05T00:00:00.000Z,0,"",0,"",0,"",0,0,0
zhwiki,2014-03-17T00:00:00.000Z,1405,4.203697559408414,333,3.3996127578516724,1826,6.476923119606081,12171,1573,31900
bswiki,2014-05-12T00:00:00.000Z,33,-0.7579480558318731,1,-1.742969305058623,4,1.2567401179671318,99,13,1178
cawiki,2013-09-16T00:00:00.000Z,318,0.8742026753148193,16,1.2777100421281822,47,5.754996062654811,1084,104,9091
cawiki,2018-04-02T00:00:00.000Z,516,0.5496054876115727,50,1.0993453227639862,57,2.806336666923723,1284,156,12767
enwiki,2012-08-20T00:00:00.000Z,54040,2.1124888944462357,5336,1.6225743116806308,36030,7.157195422186154,201065,18980,496201
eswiki,2009-04-20T00:00:00.000Z,18642,0.23990342146567487,796,1.3604940053871275,4269,6.395131567748372,45406,3052,61494
eswiki,2010-01-25T00:00:00.000Z,16502,-0.47261107007700953,721,1.4476542520199054,3392,5.410460184368399,51694,3483,71670
eswiki,2011-08-15T00:00:00.000Z,13232,0.5609287715137878,792,1.1018164865983393,2901,4.5348861837826595,44592,2580,70204
eswikiquote,2008-03-10T00:00:00.000Z,37,6.3852172500401,0,"",14,4.944969758135889,171,6,270
eswikiquote,2008-03-24T00:00:00.000Z,129,0.8387949765616749,0,"",3,11.82475142262003,352,14,307
eswikiquote,2011-06-13T00:00:00.000Z,56,1.637707046817854,15,3.5681444218489493,2,6.668892567014996,309,47,116
etwiki,2010-02-01T00:00:00.000Z,75,0.6045391911606511,2,7.441643127263047,696,10.864584388231751,652,53,3074
etwiki,2012-02-27T00:00:00.000Z,89,1.367803714607818,6,7.498218453800157,109,8.164168737465404,658,74,3985
etwiki,2012-04-30T00:00:00.000Z,61,0.7261237950587738,0,"",240,9.068170437092128,639,91,3603
fawiki,2009-06-22T00:00:00.000Z,419,2.0514262878925535,82,2.5686006105463184,756,5.539335651503666,966,281,4316
frwiki,2008-01-28T00:00:00.000Z,8221,0.6915075217372423,571,2.69850604236542,3987,7.226929325434277,34172,3306,100641
frwiki,2014-12-22T00:00:00.000Z,3414,0.8081186823995486,392,0.3956301937562766,2554,6.2695621772068755,20289,1742,96789
mediawikiwiki,2007-08-27T00:00:00.000Z,3,1.9781628397919502,0,"",0,"",55,19,89
nlwiki,2012-12-24T00:00:00.000Z,1641,1.5976861319401403,99,2.126857844504195,1916,8.38228611984444,6326,581,32187
nlwiki,2016-06-20T00:00:00.000Z,3505,-0.29404583897406816,260,1.1859556868044778,1051,6.841199204755158,7918,744,27054
ptwiki,2007-06-04T00:00:00.000Z,3418,1.7037773131807135,255,3.029398426578082,1534,7.3922122285500755,12443,1279,40682
ruwiki,2011-02-14T00:00:00.000Z,6625,1.9958548101253155,271,2.233157716525841,2199,4.467302216021787,33682,2156,86390
simplewiki,2007-11-19T00:00:00.000Z,588,-0.8983070245620939,33,-0.6485326548590731,130,8.450583733634296,1316,127,2232
sqwiki,2015-12-14T00:00:00.000Z,36,5.214151165206854,5,7.239904422400434,4,5.649304788784694,169,38,409
srwiki,2016-09-12T00:00:00.000Z,188,-0.08636098470165868,14,-0.2253016559304311,158,2.419461648879778,847,41,4787
test2wiki,2011-04-11T00:00:00.000Z,9,0.3607631913007643,0,"",1,11.425476104807244,24,7,2
testwiki,2007-04-23T00:00:00.000Z,1,6.117962827780588,0,"",1,3.610971965237411,73,10,52
testwiki,2015-09-21T00:00:00.000Z,2,2.740999236867194,0,"",0,"",187,6,10
trwiki,2016-08-15T00:00:00.000Z,1281,3.1310729382042126,384,2.648760751262687,959,5.170427620905152,2750,788,15766
arwiki,2011-12-05T00:00:00.000Z,809,4.653249959848148,137,5.5640704425450895,579,7.032489658239968,2520,660,7786
bswiki,2009-05-11T00:00:00.000Z,73,-1.2244224563363315,0,"",45,6.819579885006976,174,16,1349
bswiki,2014-01-20T00:00:00.000Z,67,-0.170475142214043,6,-0.4202790436708399,31,1.1005301539526262,179,24,1195
bswiki,2015-06-22T00:00:00.000Z,32,-0.7483648431382947,7,-0.343698056908766,16,3.791777265347823,111,17,2082
cswiki,2013-07-15T00:00:00.000Z,278,2.4112120516771576,26,2.4566473082301536,191,6.84712846232204,2140,237,8843
cswiki,2018-09-03T00:00:00.000Z,209,0.1397447629155974,21,-0.3441113764936115,165,4.8133497196698,1293,182,11550
eswikiquote,2015-10-05T00:00:00.000Z,10,1.115722667907631,0,"",0,"",50,3,30
euwiki,2008-09-08T00:00:00.000Z,33,0.5142213976817669,2,2.0316424497930923,18,7.875742678219737,308,24,1613
fawiki,2009-07-06T00:00:00.000Z,236,1.803839935689698,68,1.9244320772664292,718,5.5596801275554055,796,430,6900
fawiki,2011-02-28T00:00:00.000Z,377,1.960481897006696,93,2.9932416637479586,884,3.9578346061241603,987,322,7004
fawiki,2017-11-13T00:00:00.000Z,1456,1.3934194008236505,271,2.155193036414091,974,4.684815703607263,3184,848,13812
fiwiki,2013-06-03T00:00:00.000Z,446,0.8491096421406219,36,2.0775223709759723,114,4.506738660901599,2791,218,8311
fiwiki,2014-07-21T00:00:00.000Z,151,0.7130212916577346,28,2.473768450943871,180,7.228094723643596,1508,197,8566
frwiki,2011-06-27T00:00:00.000Z,4552,1.2653986679451574,413,1.1460628314892838,3724,6.505716606830616,27770,2281,107160
hewiki,2016-11-21T00:00:00.000Z,1412,0.6375403592841347,94,-0.1513688216507183,1105,6.602088013987605,3392,272,16631
hewiki,2019-09-16T00:00:00.000Z,1588,-0.8354426054706348,134,-0.014344764596331355,331,2.4977472753064798,3965,388,22047
kowiki,2018-07-09T00:00:00.000Z,956,3.05524585415874,99,0.2892033800344738,320,4.768132239333606,10126,455,15513
lvwiki,2012-09-03T00:00:00.000Z,56,-0.6574768514405925,2,2.1307279444183296,62,5.935636509151696,137,21,1654
lvwiki,2015-12-21T00:00:00.000Z,18,0.06920127295502765,5,-2.818023100400859,18,1.7127227912329976,59,24,1365
mediawikiwiki,2011-10-31T00:00:00.000Z,16,0.37551009945785774,1,5.467351029015056,2,6.065359669234363,54,23,450
